Timestamp,Plant_ID,Soil_Moisture,Ambient_Temperature,Soil_Temperature,Humidity,Light_Intensity,Soil_pH,Nitrogen_Level,Phosphorus_Level,Potassium_Level,Chlorophyll_Content,Electrochemical_Signal,Plant_Health_Status
54:53.4,3,0.446598994,1.562069714,-0.980338818,-1.632525291,-0.914497772,1.230292644,1.631108359,0.301970518,-0.87063379,1.578913039,1.496774113,1
54:53.4,3,1.23117869,-1.461287056,-0.182267658,-0.776466148,-1.052868007,-0.461568733,0.619435812,-1.736024669,0.105634865,0.692059883,0.056284001,0
54:53.4,3,0.86508065,0.296564592,1.128112228,0.274856154,-1.328961666,-1.196708295,0.871633258,0.237684427,-1.712544704,-1.431944525,-0.213510361,0
54:53.4,3,-1.529970676,1.175969814,1.402707115,1.539709955,-1.689462638,0.669866086,0.644498909,0.264887674,-1.186451637,0.372415517,1.058192418,2
54:53.4,3,-0.032901867,-1.306834207,-0.906736582,0.960324414,-0.754800187,-1.640719525,0.931235281,-0.25152735,-1.274190856,0.748709828,1.257692149,1
54:53.4,3,0.730943442,1.187365265,-0.572274819,0.237265981,-1.433199683,-1.276295015,0.551171496,0.068236017,1.613702581,-1.131821152,-1.096227356,0
54:53.4,3,1.197389581,1.544297763,0.183600084,1.659963493,-1.449165113,1.173345986,1.404643582,0.577445937,1.702923598,0.745879571,1.146150217,0
54:53.4,3,0.971314214,0.936317233,0.700175295,0.049343343,0.016515969,1.413523967,1.075180892,1.676245635,-0.477794601,-1.092712747,0.536197856,0
54:53.4,3,-0.60399212,1.060170839,-0.112801309,0.099920766,-0.61292765,1.340106064,-1.528319073,-0.059853549,-0.843680053,-0.824508173,1.318399704,2
54:53.4,3,-1.285124728,1.139249315,0.093327739,-1.040149769,-1.15012108,1.227714679,-0.973783611,-0.199383854,-0.813871776,1.602398536,-1.503922949,2
54:53.4,3,-0.210895473,1.283158774,-1.552806117,-0.968421335,-0.820714419,-1.230750131,1.656999579,-0.489901398,0.245223448,-1.603162439,0.499956587,1
54:53.4,3,0.836490239,1.135632435,-1.538571862,0.233251865,-0.447819849,-0.53955657,0.172747409,0.097975453,0.431334308,-0.793372228,-1.246109991,0
54:53.4,3,-0.227824079,-0.921561126,0.000136705,1.170902862,0.160684149,-0.701657202,-0.871951551,-1.002785194,1.118938781,-0.344870893,-0.46440284,1
54:53.4,3,-1.007469036,1.463696878,-1.203428256,1.402844552,-0.286185868,-0.423329801,-0.82676956,0.507900582,-0.963910472,0.401326481,-0.910690127,2
54:53.4,3,1.666136906,0.284643921,-1.339952276,-1.363819351,0.266594572,-1.342194912,-0.16461925,1.160178142,1.19712334,-0.475946092,-0.930381278,0
54:53.4,3,-0.759362991,1.132780807,-1.117453062,-1.163302008,-0.772260327,1.088236952,-0.345559794,-1.762352506,-1.03987116,-0.707726189,0.552224083,2
54:53.4,3,1.237189491,1.506271564,-0.907553296,-0.186301307,-0.563909922,0.88421979,-1.364051573,1.554272921,-1.488430808,1.33765583,-0.222134746,2
54:53.4,3,1.316229101,-1.57722099,1.453155609,-1.138008995,0.095487143,-1.566567437,0.715989338,1.512917655,0.901858111,-0.48160141,-1.112650653,0
54:53.4,3,-1.280748017,-0.612127836,-1.01841594,-0.317668791,1.345459804,0.635096963,-0.136964204,-1.529891041,1.000792463,-0.687666077,0.339329913,2
54:53.4,3,1.192956352,1.195582286,0.28088544,-0.347961522,0.910924164,-1.48995673,1.352133639,-0.554672616,1.671108843,-1.336808848,1.241633564,0
54:53.4,3,-0.708780273,-0.591452223,-0.379420855,-1.206691738,0.763582767,0.876547598,-1.159452564,-0.286361071,-1.430179891,-0.888880446,0.287707802,2
54:53.4,3,0.423288476,-0.710703343,0.921249986,1.253960467,-0.340074753,-0.435001572,-0.93758349,0.937393216,0.809129287,-1.169162732,-0.145970453,1
54:53.4,4,0.853855678,0.829095047,1.076020962,-0.840005346,0.99411827,-1.445521456,1.15257087,0.927414276,0.322950774,1.634891365,1.661652512,0
54:53.4,4,-1.510888112,0.075133605,1.290960197,1.4228713,-0.276071866,-0.521943101,-0.580929894,-0.688088223,-1.721078602,-0.748164699,-0.814812119,2
54:53.4,4,0.006254309,-0.856054886,1.344236374,-1.324857601,0.833255967,0.327835412,0.217396885,-0.662141953,1.13241441,-0.453177462,1.019675196,1
54:53.4,4,0.889708321,0.739358175,-0.973290383,1.38303513,0.653909316,-1.073674478,1.011458918,0.84244976,1.336302597,1.676067675,1.382914103,0
54:53.4,4,-0.296551791,0.334000959,-0.175496602,1.174461068,0.604480361,1.045425969,-0.587112734,1.564545139,-0.501275244,1.1135195,-0.306040102,1
54:53.4,4,1.708954007,-0.260341826,-1.192471228,-0.172551182,-0.553127488,-1.208466355,-0.383828139,-0.766231228,0.940961791,-0.657932398,0.067584909,0
54:53.4,4,0.036027305,0.192188127,0.468440334,-1.549708437,-1.038816523,0.594847857,1.057560358,1.395100062,0.232844731,-1.344757913,-0.749461976,1
54:53.4,4,1.407047538,0.335449694,0.955978969,-0.544270649,1.148152239,-0.85472141,-1.170561389,-0.160800159,0.200056182,-1.207301438,0.643585309,1
54:53.4,4,0.871596925,-0.871001027,-0.477109032,1.421511312,-1.341414672,0.290485502,-1.498308942,0.200604349,0.030201682,-0.00063931,1.317709884,2
54:53.4,4,-0.076490478,1.543958348,-1.189613044,0.834498289,-0.129582415,-0.474506849,1.575382264,-0.343937353,0.570705332,0.960888957,1.048455868,1
54:53.4,4,0.14050941,0.257540011,-0.582244569,-0.544309249,0.686422017,1.105366123,1.026005421,-0.824004413,-1.172713623,1.24806394,-1.23533522,1
54:53.4,4,-0.207854394,1.045031649,0.136053282,-0.885646468,-0.342216485,-0.07947644,0.373093777,-0.332669967,-0.682420552,-0.597640091,-0.745049791,1
54:53.4,4,1.507112192,-1.164711394,1.661177622,0.343609221,-0.10459836,0.592877875,-1.156431809,-0.60824963,0.278449125,-0.879524778,-0.578319259,1
54:53.4,4,-0.801888818,0.583987061,-0.823172476,-1.64306517,-0.488295479,0.601141124,-1.292039907,1.602471097,1.604684708,-0.665822078,1.202420371,2
54:53.4,4,1.519819937,1.400617798,-1.329338324,-0.059873709,0.566813219,0.007966095,-0.00623471,-1.140429654,-0.599398685,0.359279622,-0.472568531,0
54:53.4,4,0.629829422,-1.176714476,-0.959177543,1.484920193,1.658227327,1.183935452,-0.108535334,0.813171637,-1.476288017,-0.52526807,0.502343049,0
54:53.4,4,0.413655427,0.628095534,1.080685229,1.017368773,0.34253621,-1.708652958,0.200848402,-1.166106228,0.678446591,-1.565476927,-0.667467196,1
54:53.4,4,-0.263904185,-1.058731119,-1.387446673,-0.712928447,1.347125782,-0.197190112,0.508798922,-0.412239499,-0.682808909,0.548276967,-1.53165545,1
54:53.4,4,0.939932705,-0.978649863,-1.019755397,-1.039663635,-1.770738016,0.692711862,-0.442906852,-1.270090379,0.052441511,0.216476722,-1.309557921,0
54:53.4,4,-1.371906726,-1.679574788,0.462299084,-1.577072004,0.904380045,1.39244594,0.079530888,1.501944256,0.16017549,0.560757478,1.10679447,2
54:53.4,4,0.67595127,0.960890213,1.218455061,-0.42652619,-0.643656395,0.559343538,1.134745534,-0.987852379,1.651301789,1.50263096,-0.923944989,0
54:53.4,4,-1.584560046,1.187957094,-1.242014297,-1.457498376,-1.633440418,-0.318071073,-1.145520798,1.288411035,-0.268012853,-0.530593103,1.537550628,2
54:53.4,4,0.593946629,0.917574548,-1.156008813,0.653131468,1.104841961,-1.395992223,0.316674407,-0.976383523,-0.823003432,0.524109928,-1.26197431,0
54:53.4,4,1.418265392,1.353203936,-1.1916231,-0.024008617,-0.833784556,1.266664295,-1.311814387,0.231603666,-0.121565909,-0.518080162,0.558667293,1
54:53.4,4,-1.63797617,-0.424629237,1.298100458,0.902782058,-1.603670732,1.262909994,-1.000210453,-1.512847367,-0.732113795,-0.688608509,-0.933856675,2
54:53.4,4,1.701777793,-0.701762713,-0.478770028,-0.978200286,-1.094618132,-1.39730075,1.167132377,0.643973121,-1.075437292,-1.015185921,-0.039373882,0
54:53.4,4,0.333833861,0.765501433,-0.216905325,0.159133652,1.40236,0.310058492,0.062452095,0.057104663,0.041438886,0.355852788,-1.045428353,1
54:53.4,4,0.597782583,-0.275838561,0.018995133,1.105209182,0.901059228,-1.610317762,-0.912735435,-0.60849329,0.50384702,0.985458635,-1.503819581,1
54:53.4,4,-0.58562563,-0.721798263,0.583968132,-1.413832794,1.305349123,1.29274949,1.657040122,0.607865507,0.947411495,-1.137531984,0.583166284,1
54:53.4,4,0.405315944,1.280511402,-1.280419392,-1.480736055,1.476000548,0.395120829,-0.322274755,-0.950336601,0.851778401,1.280525619,0.907991117,1
54:53.4,4,-0.18074744,1.383613958,1.489508939,-1.687484309,0.495748159,-0.81451515,1.026665906,-0.037466538,1.478109875,-0.232910269,0.980302057,1
54:53.4,4,-1.195454559,-1.535752297,-0.24186263,-0.837415705,1.388292169,0.527339047,1.474413871,-1.454174338,0.334564659,0.8140124,0.834803578,2
54:53.4,4,-1.291457574,-0.952342883,-0.182395942,-1.588284312,-0.570916717,-0.584246684,-0.417118765,-0.059107684,0.054581844,1.197988575,-0.232055479,2
54:53.4,4,-1.582915379,1.678352511,-1.154901901,-1.655705614,0.646722583,0.966315003,0.434940283,0.077476838,-0.333351093,-1.501194312,-1.322733116,2
54:53.4,4,-0.048309422,-0.641538998,1.170605929,1.620961544,0.320490164,-0.154316436,-0.008467834,0.060771599,-1.386201521,0.094054853,-1.642880971,1
54:53.4,4,0.142145931,-1.60434594,-1.354755569,-1.053897412,0.796072783,1.129606158,0.735590559,-0.108063699,-0.942456597,1.343181158,-0.863995525,1
54:53.4,4,-1.516646843,1.186639045,1.576501132,-0.480969193,0.681429236,-0.532007136,1.411869305,1.256499942,0.725845508,1.521830455,1.40444018,2
54:53.4,4,-0.928575307,-1.529170198,-1.044346593,1.566028527,-0.967840403,0.497286372,1.489929334,0.016465132,0.570331278,0.319284456,-1.496070668,2
54:53.4,4,1.44317732,-1.418771291,1.531149978,1.32017644,-0.226801375,-0.317000887,-0.232333471,-0.815147429,0.217082739,-0.036350123,0.542904028,0
54:53.4,4,1.372144885,-1.173051364,-0.81797127,0.912310995,1.521358103,0.146446718,1.169048031,-1.319711624,-0.058419343,1.406247129,0.683064389,0
54:53.4,4,-1.409992788,-0.382782727,1.669890569,1.544067314,1.618973468,-0.435850156,0.105653131,-1.246590553,-0.609409968,1.305380328,-1.384991875,2
54:53.4,4,-1.408467945,-0.503820694,1.468730761,1.138601787,-1.115373722,1.586371337,1.096481607,0.675955205,-1.456612156,0.533560637,-1.076783169,2
54:53.4,4,1.483233876,0.32438014,-1.459433177,0.937478872,0.632905954,0.223284935,1.719613879,-0.489340138,-1.560512878,-1.136247559,-0.114040124,0
54:53.4,4,0.899991549,1.471068733,-1.391852579,-0.523456774,-0.896951019,-1.593957833,1.005081924,-0.271913916,-1.176155086,-1.039901416,-1.223624946,0
54:53.4,4,-0.995116819,-0.428243769,-1.270756408,0.757858531,-0.984778326,1.547098419,-1.095387048,-1.528287774,-0.839853405,1.211622957,-0.817560097,2
54:53.4,4,1.657579601,0.684304244,1.069718822,1.681964713,-0.242065202,0.154746243,0.320115836,0.881889427,0.164435793,1.248203679,-1.42664874,0
54:53.4,4,1.672185766,-0.672202019,-1.654816436,1.032549762,-0.98552678,1.408539866,-0.848402153,0.82986983,0.394940966,1.67538054,1.653746739,0
54:53.4,4,0.289372643,1.653700762,-0.537961298,0.741718701,1.320450922,1.397784363,-0.992109885,0.368362158,0.311561496,1.354211505,0.579131407,1
54:53.4,4,1.392404422,-0.289514914,0.540319502,-1.391298622,1.119078702,-0.240258212,-0.100149096,1.479298695,0.71029586,-1.361450569,1.348076286,0
54:53.4,4,-1.599101012,0.433495411,1.712598285,1.055803074,-1.447241572,-1.225591653,-0.322889173,1.547151744,0.337925835,0.543279612,-1.166836893,2
54:53.4,4,-0.035283797,-0.663912033,-0.503684525,-1.57313865,-0.528224977,-0.354562064,1.184544127,-0.57930188,-0.448321989,-0.302808902,0.716144012,1
54:53.4,4,0.624475915,0.681384704,-0.635510878,-0.494371577,-0.160094421,-1.338865495,-0.525013106,0.536738025,1.392809842,-0.636902875,-0.029264597,0
54:53.4,4,1.350549352,-1.205031094,-1.320555134,0.709478751,-0.277887138,-1.730729144,-0.066006489,-0.499155907,-0.282005621,-0.870809093,0.083908482,0
54:53.4,4,1.307373382,0.535426317,1.150866551,1.544680536,-1.574268703,0.801312317,1.025005688,-0.080066759,1.527173939,-0.751363741,-0.694847986,0
54:53.4,4,0.615103615,-0.738600681,0.27498516,-0.830148054,0.655497729,1.143706437,0.19111104,-1.62470542,-0.117581608,1.517755838,0.200522635,0
54:53.4,4,-1.462511799,-0.348858384,-0.447966822,1.07965425,-1.081762386,0.175973101,0.458188048,-0.623037792,1.327908435,-0.901218799,-1.319164239,2
54:53.4,4,-0.993132121,-1.13195769,0.20288442,1.365483676,1.238726115,0.198766845,0.053163432,1.25802844,0.909577264,0.1399209,1.273435323,2
54:53.4,4,0.235591402,-0.983007566,-0.130012219,-0.629733061,-1.512396057,0.776811975,0.73054252,-1.084917639,-0.299599745,1.668979922,-0.589142975,1
54:53.4,4,-1.287289471,1.499412882,1.541542634,-0.698825177,0.363847156,0.789544242,-0.561814512,0.686793457,-1.348353393,1.259193595,1.589871695,2
54:53.4,4,1.52129154,0.161471463,-0.808503359,0.734963234,-0.884861168,-0.356246539,-1.223134216,-1.511700417,0.576506657,0.682782519,0.14186129,1
54:53.4,4,0.632394677,-0.705601028,0.914921002,1.105626953,-0.38610999,-0.108789674,-1.229844233,1.69990574,0.80162201,-0.371903829,-0.109500394,1
54:53.4,4,-0.69234168,-1.190215531,-0.07461789,-1.676955313,1.440214006,0.813678076,-0.220297393,-1.450841151,-1.193262063,-0.391760608,-0.668727175,2
54:53.4,4,-1.406886999,0.471456089,0.6487897,0.962318595,-1.106225499,-0.146049541,1.702317833,-1.127087504,1.657367181,0.5796454,0.520795491,2
54:53.4,4,1.366409033,-0.706309206,-1.302104835,1.263324386,-1.223331107,1.388476242,1.237340535,-0.622951805,1.594607803,0.662348302,-0.937072264,0
54:53.4,4,0.279956349,-0.297508369,-0.532255322,0.754627151,-0.155444166,1.007512172,-1.440296767,1.708274037,-0.573664352,-1.048668748,1.353557336,2
54:53.4,4,-1.01527694,-1.710025314,-0.213952365,1.256471954,-1.334286267,-1.523401462,0.217350993,0.452236173,0.79879151,0.441460034,0.986798994,2
54:53.4,4,-0.134715701,0.122457144,-0.843934583,0.682972349,-0.634133716,0.281853509,1.012730774,-0.941552174,1.088098916,0.040010689,1.289880574,1
54:53.4,4,0.579968488,1.676432696,0.601762451,-0.935670555,0.438630544,-1.340806721,1.328178556,1.540900389,-0.491555933,1.243002763,-1.154434409,0
54:53.4,4,-1.514963179,-1.605360954,-0.061857008,0.686470911,-0.037148523,-1.217102322,-0.349442507,0.356669756,0.428129177,0.464924829,-1.078850971,2
54:53.4,4,-1.553203618,-1.710045866,-0.645813455,-0.128691698,0.965332645,0.537291454,1.0234798,-0.961690805,-1.09840131,-0.664853471,1.023340399,2
54:53.4,4,0.883072286,1.462127485,-1.147115091,-0.03055333,0.332076645,-1.060214719,-1.552428581,-0.991303281,-0.473154592,1.246276283,0.302472741,2
54:53.4,4,1.642059652,-1.299502341,-1.468331402,-0.026001191,-0.244980584,0.900222172,1.164800501,0.150576972,-0.202506063,-1.107485437,-0.024805622,0
54:53.4,4,0.076426393,0.860519953,0.025610838,-1.639171604,0.663439795,-1.208186627,-0.063819907,-1.531863457,-0.116531346,0.805708098,0.680881731,1
54:53.4,4,0.79559982,-0.940444817,-0.703586188,-1.592242677,1.67938953,0.814040989,1.018882243,-1.223295795,-0.465766523,-0.399764345,-1.62212769,0
54:53.4,4,-0.957194526,0.701737261,0.285790439,1.180057611,-0.681358533,-0.617518716,0.759790961,-1.270764094,0.00934976,0.835914802,0.732169845,2
54:53.4,4,0.159063231,1.053961903,0.95250651,-0.438450327,-0.392095293,-0.089434812,1.439195142,-1.71643357,0.261271241,0.1157677,-0.787668496,1
54:53.4,4,-0.862796039,-0.440963369,0.287462839,0.32900466,-0.345258339,0.688277994,0.235502091,0.773871865,-0.505478387,1.689991353,0.099214434,2
54:53.4,4,-0.171153442,0.522262221,-0.659578823,-1.600702398,0.200986748,-0.609153301,-0.935767886,1.268569823,-1.30531443,-0.465282939,0.552664935,1
54:53.4,4,-0.875813134,0.542396782,-0.309243304,-1.139535428,-0.330467953,-1.053320927,1.553549595,-1.040905254,-0.739886188,0.307368552,0.957865837,2
54:53.4,4,0.012354216,1.461467234,1.596588885,-0.650784156,-0.242491547,0.559812705,0.441054415,0.322637837,-0.475824875,-0.436053151,0.529442815,1
54:53.4,4,1.328203782,-0.097221644,0.370953555,1.024938484,0.115557497,0.401175516,-0.631376479,1.42781239,1.049383505,0.790420886,-1.54662738,0
54:53.4,4,0.283937313,0.370233982,-1.401560162,-1.048603736,0.862231703,-0.63211763,-1.321058087,-1.034465077,1.643930432,-0.988448262,-0.435225572,2
54:53.4,4,-0.765836962,-1.472904568,-1.584100059,-1.529392016,1.065760607,1.133347373,1.081014848,-0.309497509,0.181127588,0.711776079,0.226172183,2
54:53.4,4,-0.061460122,-1.291321862,0.898110542,-0.436878478,-0.224614392,-0.255809708,1.281618283,-0.861952967,-0.713682336,1.655004279,0.235098507,1
54:53.4,4,-0.172988511,-0.843374567,1.334799603,-0.931973337,0.066430388,-1.460082506,-1.617869453,-0.960366912,1.28898589,-0.340545037,-0.31065874,2
54:53.4,4,-1.42951308,-1.340756691,0.131359501,-1.334207848,-0.520721503,-0.00917387,-0.562221612,-1.682743227,-1.696671855,1.650935902,-1.253316495,2
54:53.4,4,-0.308961025,-0.279972374,1.356809504,-0.173733025,-0.122348963,-1.534529448,-0.990320725,0.02758784,-0.987891873,0.720028367,1.709684094,1
54:53.4,4,0.189544154,0.120563168,0.228127972,0.10506458,-1.78771169,-1.034910994,-0.609863109,0.657582523,-0.839529041,-0.407209022,-0.135167231,1
54:53.4,4,-0.439396581,1.650534138,-0.945442197,-0.041709791,0.318050176,0.329594004,0.042566209,-0.201376154,-0.715683089,-0.118022241,-0.62984706,1
54:53.4,4,1.06663808,-1.499339132,-0.383905501,0.61886651,1.076765726,-0.170418487,1.06367056,-0.648303713,1.060115733,-0.159088903,-1.10557914,0
54:53.4,4,1.59410774,1.232826888,-0.887728341,0.128294699,1.587253478,-0.895489169,-1.608141282,0.224974293,0.901658033,1.36936139,-0.787239137,2
54:53.4,4,-0.164278831,-0.841375183,0.518500588,0.434455507,0.045073103,0.829799319,-0.598427468,-0.490788269,-1.434186933,1.738477151,-1.635758131,1
54:53.4,4,0.313932532,0.246852669,-0.182587088,0.274923547,1.087609883,1.155216027,1.122112051,1.332386396,-1.119302058,-0.617168289,-0.07807997,1
54:53.4,4,0.848654723,0.717809589,0.252068905,0.937936094,-0.363785184,1.480173351,-1.667286385,0.369324994,1.694459835,1.532157983,0.107536835,2
54:53.4,4,0.454945984,0.719876335,-1.049577252,-0.371306199,-0.417978494,-0.741743445,0.956322407,-0.601458244,0.614126627,-1.318183188,0.676741733,1
54:53.4,4,-1.542649777,-1.014302908,1.174106623,-1.625096681,-0.520846854,0.30214676,-0.038572588,1.340978547,0.772329109,-0.822877149,-0.180948543,2
54:53.4,4,-0.598303281,-1.423133273,-0.858906812,-0.741531519,0.339259652,-0.894337526,-1.058665826,-1.536492424,-1.44321507,0.182094014,0.47257598,2
54:53.4,4,-1.387696848,0.692248136,-1.467390208,1.716100817,-0.743586323,1.476033563,0.127026541,1.313558708,-1.417402438,1.121419917,-0.604740092,2
54:53.4,4,-0.518971496,-0.032337393,1.03646826,0.601871598,-1.183023553,-1.576156953,-0.770678605,-1.491313886,-1.652805786,1.441158322,1.078550728,1
54:53.4,4,1.087159669,1.23595343,-1.195222597,0.768567076,1.262160898,-0.175674567,-0.972784288,1.210292347,0.796416744,-0.222575921,0.690595585,1
54:53.4,4,0.238432787,-0.111085475,-1.07811721,0.77717376,1.142592634,0.214959553,1.15210255,0.487908754,-0.738949161,0.512464742,1.372420536,1
54:53.4,4,-0.996468662,-1.529464857,0.02080581,-1.018109599,-0.391945597,0.981837451,1.496992334,-0.826384882,1.55793489,0.408346375,-0.275762023,2
54:53.4,4,-0.302414669,1.666447682,0.373810483,0.970803848,0.659821872,-1.57957153,1.54078827,1.018017208,-0.872741049,-1.566933214,0.967415383,1
54:53.4,4,0.101615434,-0.990291117,1.079181697,0.125300569,0.417090583,-1.119367024,-0.248424255,1.155686639,0.434921819,0.535966258,-0.270584028,1
54:53.4,4,0.204634138,1.347971679,0.267984533,-0.420342778,0.815520133,0.212360031,0.224436142,0.677455827,1.648347588,-0.310496011,1.174145393,1
54:53.4,4,0.5295715,0.466750347,-0.667758074,-1.646414278,0.619411415,-0.902808703,-0.041668878,1.575190019,0.358964951,0.592740781,-0.598486861,1
54:53.4,4,-0.090486317,-0.068974052,-1.032044909,-0.440443745,-0.565200617,0.648480598,-0.080356122,-0.847132372,1.099970889,-1.55777269,0.903654349,1
54:53.4,4,-1.640506619,-1.473653555,0.554098351,0.145604489,-1.294172991,-1.711290515,0.36482808,1.10709352,0.930867788,-1.573973742,1.399738827,2
54:53.4,4,-0.058744765,0.308859298,0.078770326,-0.471851998,1.256981485,-0.174623376,1.673185705,0.025496656,0.89102667,0.686061329,-0.356236203,1
54:53.4,4,-1.029500041,1.27095447,1.481508862,0.450567512,0.349699087,1.107750724,1.419204421,0.520641889,-0.522797851,1.578814504,1.615942224,2
54:53.4,4,0.69996869,0.993213452,-0.541461445,1.296956819,0.436456427,1.568252816,1.396718477,1.089683307,1.110464715,-0.758913049,-1.599409328,0
54:53.4,4,0.321525528,0.710803427,-1.676190035,-0.221485291,-1.010981397,-1.72354248,-0.832409625,0.942251218,-0.068407525,-0.031078015,1.676600474,1
54:53.4,4,-1.546986822,-1.208211909,1.445971287,1.006148426,0.350058714,-0.295594356,0.104220504,0.483276693,0.087808424,1.23897673,0.310238473,2
54:53.4,4,0.831681282,-0.659184346,-0.114388598,-0.201196197,-0.877012637,0.958717694,-0.64920042,-0.956286126,-1.398124887,0.798730398,-1.278832598,0
54:53.4,4,-0.003243854,0.421206969,-1.651875068,1.05306808,1.136169637,-0.549018896,-1.567504356,0.22278272,-0.792665198,1.027915859,-1.195795297,2
54:53.4,4,-1.602986942,-0.419008606,-0.746174464,0.323389326,-0.051366338,0.068779333,-0.303923568,1.449860614,0.813267529,1.219196028,-0.924263123,2
54:53.4,4,0.374043053,0.164409437,-0.685922492,-0.559175147,1.381288496,1.62932492,-1.350821384,0.324012945,0.718241943,0.21192012,-0.484879652,2
54:53.4,4,-1.129713427,-0.397291326,-1.16315803,1.484831655,-0.201631646,-1.08950506,-1.595274106,-1.651257547,1.374038145,1.541986957,1.048777103,2
54:53.4,4,0.507495528,0.438013611,1.241634253,0.335064641,-1.001653755,-1.243931089,-0.050043314,0.090379377,-1.377026222,-0.088885371,0.281735734,1
54:53.4,4,-0.661632331,1.35006098,0.760976567,0.811737664,-1.71189801,1.361118741,1.429233371,-0.667013247,0.265386843,0.441707597,0.100030324,2
54:53.5,5,-1.319901012,-0.388497894,0.34877737,-0.049494105,0.821867248,1.217746109,-1.28737728,-1.064478656,0.133642103,0.809997999,-0.547440219,2
54:53.5,5,0.197564428,1.737674421,-1.157313779,1.322517617,-1.552788159,-1.388426797,0.162915866,0.145126519,-1.15296701,0.399100344,1.751233716,1
54:53.5,5,0.434185279,0.685430756,-0.133724238,-1.131984871,-1.504547559,0.756027572,1.709357049,1.369237999,-1.723631881,-1.573642588,1.579737865,1
54:53.5,5,-0.3733472,0.983677896,-0.227030847,-0.840592454,-0.435866224,-0.268927285,0.276035767,-1.149499042,0.377294447,0.482012652,-0.443066465,1
54:53.5,5,0.223781647,0.333679062,-1.316499898,0.81897484,1.346751742,1.477183679,0.237278133,0.718773666,0.671590257,0.325206959,0.38299802,1
54:53.5,5,-0.598809545,0.956677695,1.68800869,-1.087904499,1.340739544,1.642689986,0.175298006,-1.170622306,0.957439822,-1.62406832,-1.127340651,2
54:53.5,5,-0.703544257,-0.810658076,1.655686624,0.709680128,1.342583715,-0.532288343,0.767513043,0.939470848,-1.345621478,-0.661793333,1.428737926,2
54:53.5,5,1.326522577,-0.203471555,1.499995981,-0.092095289,-1.573002947,-0.777016698,-0.93836413,0.029208823,1.553693638,1.267405433,-0.634751204,1
54:53.5,5,0.20616503,0.604298183,0.404933696,1.397292297,1.264272496,1.310816249,-1.021559024,0.446634076,0.365801621,-1.606148339,1.55318364,1
54:53.5,5,-0.857381534,0.675232802,-0.674965535,0.854007346,0.309620388,0.469371865,-0.636332847,0.044737585,-1.179976756,-0.783407228,0.736196875,2
54:53.5,5,1.692869801,-0.123657093,-1.562518468,0.536498867,1.214808339,-0.06823092,-0.501249146,-1.036339204,0.002412747,-1.307284261,-1.118402364,0
54:53.5,5,-1.18117496,-1.513461589,-0.905212051,-0.726334573,0.115508458,0.060968417,1.103346948,1.267492538,0.614625017,0.01036682,0.800919341,2
54:53.5,5,1.564443627,1.100367951,1.078477563,-1.180553979,1.499876465,0.673588908,0.863322458,-0.884897855,1.225249359,1.095793514,1.448000959,0
54:53.5,5,0.248998501,0.859068819,1.367444468,1.34505409,-0.997028824,0.737358331,-1.269127172,-1.170570768,-1.353745855,0.147907535,1.505959248,1
54:53.5,5,-0.05389123,0.355610611,1.137047254,0.024485252,0.526786518,-0.6002053,-1.008867954,-1.703761382,1.336977389,-1.390255382,0.326233069,1
54:53.5,5,-0.838046459,-1.43881306,-1.16923421,1.196198939,0.890869544,1.375850267,-0.865830424,-1.113488759,1.355366853,-0.952518632,-1.664938884,2
54:53.5,5,-0.147470703,-1.649536337,-0.288963559,-0.390104982,-1.376885725,-1.607749955,0.260613872,-1.696137246,0.687488501,0.570469651,1.398372181,1
54:53.5,5,0.414153637,1.712231057,1.124436772,1.556667241,0.74205993,-0.568038775,-0.87190054,1.619401156,-0.952246535,0.090090616,0.39252964,1
54:53.5,5,-0.900421875,-1.266793685,-1.175967196,-0.521374086,0.196785579,0.309190671,-1.645215199,0.144533462,0.360245457,-0.870731483,-0.862896592,2
54:53.5,5,-0.463374099,-1.061254749,1.667732592,-0.792233431,1.511752853,-1.589874343,1.549866003,0.459035765,1.639020262,0.711804143,0.402547795,1
54:53.5,5,-1.299853979,-0.510105146,-1.549295818,-1.113044124,-0.445121801,-1.160242818,-1.703185411,0.004592129,-0.860288453,-0.035775739,0.870261138,2
54:53.5,5,-0.671710455,0.016990423,-1.032160024,0.884047472,0.469628763,-1.238477456,0.152128691,0.372664027,1.236048418,-0.251888428,1.167974194,2
54:53.5,5,0.649320761,-1.298418446,0.619897048,1.270539819,-1.110799307,-1.277066504,1.283401262,0.699654326,1.459144284,1.04675109,-0.031683198,0
54:53.5,5,0.962796737,1.638659804,-1.029138811,-1.07580261,0.526969378,-0.983674285,-0.691558411,0.699633243,-0.122786083,-0.656144965,-0.815832529,0
54:53.5,5,-0.782647173,0.172143435,0.638793786,0.789324476,0.568193668,1.014148281,1.347633945,0.51557753,1.391558345,-0.86981088,-0.839321548,2
54:53.5,5,0.791212907,0.502374598,0.747814013,0.588454453,1.114865286,-0.124429953,0.221211958,-0.043136461,0.600134675,-0.70643646,0.334762164,0
54:53.5,5,-0.192540333,1.53600917,1.349046539,-0.89338682,0.627873789,-0.335433611,-0.897353622,-1.513578543,0.116330606,0.230824874,-0.590340493,1
54:53.5,5,0.17353772,-1.293321899,-0.59496186,0.824662219,1.067461094,1.048888846,-0.631920242,0.753812967,0.240251649,-1.244188544,-0.142083652,1
